1,0,11.883,75.857
1,1,12.035,469.943
1,2,11.945,964.511
1,3,11.183,67.755
1,4,12.309,1400.35
1,5,11.649,294.279
1,6,12.12,1457.28
1,7,12.271,302.951
1,8,12.039,110.897
1,9,12.625,73.064
1,10,12.146,389.598
1,11,12.074,871.57
1,12,11.685,92.763
1,13,11.779,743.403
1,14,12.158,928.552
1,15,11.886,425.832
1,16,13.054,718.417
1,17,12.186,102.655
1,18,11.962,490.516
1,19,11.992,400.892
1,20,11.845,197.961
1,21,12.096,205.134
1,22,11.932,152.85
1,23,12.322,1410.48
1,24,12.043,172.449
1,25,14.963,877.776
1,26,12.369,43.707
1,27,12.199,1233.48
1,28,11.916,876.125
1,29,12.837,266.083
1,30,11.879,214.677
1,31,12.437,596.446
1,32,12.124,1632.64
1,33,11.94,38.241
1,34,11.899,330.206
1,35,12.037,132.268
1,36,11.889,308.185
1,37,12.054,261.241
1,38,12.095,175.749
1,39,11.872,775.773
1,40,12.332,991.038
1,41,12,388.762
1,42,11.731,389.161
1,43,11.867,839.661
1,44,11.975,511.691
1,45,12.011,144.871
1,46,11.7,120.993
1,47,11.955,842.798
1,48,12.016,84.303
1,49,11.62,112.583
1,50,12.203,655.862
1,51,11.683,276.838
1,52,12.391,662.918
1,53,11.874,159.486
1,54,14.109,1643.45
1,55,12.188,1037.1
1,56,11.581,877.258
1,57,11.89,484.169
1,58,11.828,875.892
1,59,11.408,406.784
1,60,12.255,1423.62
1,61,12.267,1317.68
1,62,12.135,92.767
1,63,12.045,671.987
1,64,11.768,226.373
1,65,12.494,230.957
1,66,12.863,1093.23
1,67,12.027,298.8
1,68,12.376,653.898
1,69,12.219,157.202
1,70,11.826,122.893
1,71,12.309,1550.4
1,72,12.162,1068.32
1,73,12.478,1081.51
1,74,12.063,184.494
1,75,11.873,98.329
1,76,12.662,1112.62
1,77,12.042,550.873
1,78,11.895,224.379
1,79,12.141,1070
1,80,12.06,492.821
1,81,12.005,277.168
1,82,12.052,1208.68
1,83,12.702,228.809
1,84,11.965,281.404
1,85,11.895,792.478
