5,0,60.514,137.039
5,1,60.396,555.981
5,2,60.397,561.738
5,3,60.283,763.396
5,4,60.496,672.842
5,5,60.44,1467.22
5,6,59.916,1383.67
5,7,60.341,1580.27
5,8,60.312,846.336
5,9,60.43,188.647
5,10,59.812,299.96
5,11,60.07,736.835
5,12,60.255,148.356
5,13,60.324,662.245
5,14,60.038,319.065
5,15,60.315,711.243
5,16,59.917,1179.96
5,17,59.978,92.139
5,18,60.052,118.586
5,19,59.783,286.598
5,20,59.879,400.263
5,21,59.978,120.751
5,22,60.284,668.571
5,23,59.827,372.685
5,24,60.113,433.999
5,25,59.844,385.983
5,26,60.141,955.953
5,27,60.31,733.592
5,28,60.491,668.781
5,29,60.443,172.444
5,30,60.17,509.14
5,31,59.91,892.759
5,32,59.985,255.468
5,33,60.421,1530.84
5,34,59.445,320.998
5,35,60.206,241.948
5,36,60.324,837.816
5,37,60.106,499.25
5,38,60.125,1015.43
5,39,60.192,204.801
5,40,60.25,185.475
5,41,59.829,331.415
5,42,60.167,238.924
5,43,59.634,310.155
5,44,59.784,370.883
5,45,60.553,224.969
5,46,59.932,133.832
5,47,60.171,961.991
5,48,59.929,786.167
5,49,60.203,1443.35
5,50,60.263,774.036
5,51,60.337,1461.25
5,52,60.282,621.974
5,53,60.396,629.522
5,54,59.916,996.341
5,55,60.126,860.083
5,56,60.017,1221.56
5,57,59.633,382.742
5,58,60.087,354.432
5,59,60.295,1586.28
5,60,60.333,611.995
5,61,59.391,367.68
5,62,59.564,358.108
5,63,60.142,66.533
5,64,59.793,1039.58
5,65,59.896,280.615
5,66,59.602,393.503
5,67,59.948,1285.37
5,68,59.957,56.955
5,69,59.784,364.283
5,70,59.611,393.419
5,71,60.131,193.958
5,72,59.807,418.874
5,73,59.882,469.779
5,74,60.096,436.996
5,75,60.128,196.73
5,76,60.483,647.825
5,77,59.901,422.052
5,78,59.852,424.836
5,79,59.881,1646.58
5,80,59.625,1061.63
5,81,60.205,194.008
5,82,60.184,521.942
5,83,60.44,185.447
5,84,60.31,817.377
5,85,60.498,731.215
5,86,60.229,147.968
5,87,60.068,538.968
5,88,60.303,212.772
5,89,59.824,136.742
5,90,60.48,149.734
5,91,59.873,415.476
5,92,60.121,604.778
5,93,61.918,868.648
5,94,60.212,816.811
5,95,58.498,165.213
5,96,60.622,854.884
5,97,59.399,1078.32
5,98,60.033,391.936
5,99,59.805,339.608
5,100,59.755,422.246
5,101,60.125,143.918
5,102,59.969,61.656
5,103,60.554,697.99
5,104,60.196,891.057
5,105,60.213,146.225
5,106,59.934,85.35
5,107,60.138,457.499
5,108,59.698,382.751
5,109,60.06,130.054
5,110,59.569,285.548
5,111,60.256,817.758
5,112,60.153,167.247
